,Name,Address,Latitude,Longitude
2051,Bergen County Human Services Center Hackensack New Jersey,"120 South River Street Hackensack, New Jersey 07601",40.87512589000,-74.040000900000
2052,Borough of Ridgefield Welfare Department  - Assistance Ridgefield New Jersey,"604 Broad Ave Ridgefield, New Jersey 07657",40.83412170410,-74.009361267090
2053,The Landing Family Shelter Queens New York,"94-00 Dimars Blvd Queens, New York 11369",40.76931000000,-73.875770000000
2054,Lalitamba Saranam (Frederick's Place) New York New York,"P.O. Box 131 Planetarium Station New York, New York 10024",40.78594589000,-73.974189700000
2055,Lalitamba Saranam New York New York,"PO Box 131 Planetarium Station New York, New York 10024",40.78620147705,-73.975883483887
2056,Lalitamba Saranam New York New York,"PO Box 131 New York, New York 10024",40.78577041630,-73.976013183600
2057,Basics Housing Men's Shelter Manhattan New York New York,"106 W 83rd St New York, New York 10024",40.78460200000,-73.974331000000
2058,Neighborhood Center for Homelessness New York New York,"237 E 77th St New York, New York 10075",40.77254000000,-73.956960000000
2059,Pam’s Place Shelter Long Island City New York,"40-03 29th St Long Island City, New York 11101",40.75208360000,-73.935476900000
2060, 53rd Street Men’s Shelter  New York New York,"225 E 53rd St New York, New York 10022",40.75744500000,-73.968205000000
2061,52nd Street Women's Center New  York ,"427 W. 52nd St. New  York,  10019",40.76549600000,-73.989235000000
2062,Salvation Army Union City Emergency Services Union City New Jersey,"515 43rd St Union City, New Jersey 07087",40.77838134766,-74.025360107422
2063,Grand Central Neighborhood Social Services Corporation (GCNSSC) New York City New York,"120 East 32nd Street New York City, New York 10016",40.75249863000,-73.974967900000
2064,PERC Shelter - Emergency Homeless Housing Union City New Jersey,"108 36th St Union City, New Jersey 07087",40.77197266000,-74.022727900000
2065,Metropolitan Community Church of New York New York New York,"446 W 36th St New York, New York 10018",40.75546646000,-73.997436500000
2066,Breaking Ground New York New York,"505 Eighth Avenue 5th Floor New York, New York 10018",40.75318000000,-73.993225800000
2067,Covenant House  Crisis Shelter NYC New York New York,"461 Eigth Avenue  New York, New York 10036",40.75199000000,-73.994060000000
2068,Mainchance Drop-In Center New York New York,"120 E 32nd St New York, New York 10016",40.74531000000,-73.981400000000
2069,Olivieri Drop-In Center New York New York,"257 West 30th Street New York, New York 10001",40.74954000000,-73.994400000000
2070,Antonio Olivieri Drop-In Center New York New York,"257 West 30th Street New York, New York  1000",40.74953800000,-73.994418000000
2071,Adult Family Intake Center (AFIC) Office New York New York,"400-430 East 30th Street New York, New York 10016",40.74102883000,-73.974583830000
2072,New  York City 30th Street Intake For Homeless Men Manhattan New York,"400 E 30th St Manhattan, New York 10016",40.74065520000,-73.974381700000
2073,Bellevue Men’s Shelter NY - HRA Men's Shelter New York New York,"400 East 30th Street New York, New York  1001",40.74063000000,-73.974790000000
2074,Soup Soul - Holy Apostles Soup Kitchen New York City New York,"296 9th Avenue New York City, New York 10001",40.74913406000,-73.999168400000
2075,Catholic Charities of Newburgh NY Newburgh New York,"280 Broadway Newburgh, New York 12550",41.50064468000,-74.020332300000
2076,O’Toole Center for Family Services & Outreach New Yok New York,"519 East 11th Street New Yok, New York 10009",40.72824883000,-73.980711170000
2077,Homes for the Homeless New York City New York,"36 Cooper Square 6th Floor New York City, New York 10003",40.73130035000,-73.988899200000
2078,The Hoboken Shelter Hoboken New Jersey,"300 Bloomfield Street Hoboken, New Jersey 07030",40.74029922000,-74.031051600000
2079,St Lucy's Homeless Shelter Jersey City New Jersey,"615 Grove Street Jersey City, New Jersey 07310",40.73285675000,-74.040992700000
2080,Chapel House Shelter Auburn New York,"36 Franklin St. Auburn, New York 13021",42.93611908000,-76.557174600000
2081,Auburn NY Rescue Mission Auburn New York,"51 Merriman Street Extension Auburn, New York 13021",42.91812000000,-76.578570000000
2082,Syracuse Rescue Mission Syracuse New York,"155 Gifford Street Syracuse, New York 13202",43.04381561000,-76.154556200000
2083,Salvation Army Syracuse Syracuse New York,"677 South Salina Street Syracuse, New York 13202",43.04104233000,-76.150619500000
2084,Oxford Street Inn Syracuse New York,"1074 South Clinton Street Syracuse, New York 13204",43.03686660000,-76.151219000000
2085,South West Center - Suffolk County Deer Park New York,"2 South 2nd Street Deer Park, New York 11729",40.76649000000,-73.294960000000
2086,Haven House Bridges Emergency Family Housing Brentwood ,"840 Suffolk Ave Brentwood, New York 11717",40.78176070000,-73.241580300000
2087,Destiny Village - Transitional Housing West Babylon New York,"496 sunrise highway West Babylon, New York 10704",40.71295000000,-73.354850000000
2088,Smithtown Center - Suffolk County Hauppauge New York,"200 Wireless Boulevard Hauppauge, New York 11788",40.81427920000,-73.266274500000
2089,Coram Center - Suffolk County NY Coram New York,"80 Middle Country Road Coram, New York 11727",40.87225150000,-72.983386400000
2090,The Veterans Place Yaphank New York,"32 Mill Rd. Yaphank, New York 11980",40.84089279000,-72.937530500000
2091,Nassau County Department of Social Services  Uniondale ,"60 Charles Lindbergh Blvd Uniondale, New York 11553",40.72412030000,-73.602883800000
2092,Interfaith Nutrition Network - Mary Brennan INN Hempstead New York,"100 Madison Ave. Hempstead, New York 11550",40.70206451000,-73.628211900000
2093,Restfull Nights Organization Inc. Jamaica New York,"106-38 150th st Jamaica, New York 11435",40.69499969000,-73.801269500000
2094,Jamaica Armory Shelter For Women Jamaica New York,"9305 168th Street Jamaica, New York 11434",40.66667557000,-73.776039100000
2095,Van Siclen Women's Shelter (Samartan Village) Brooklyn  New York,"246 Jamaica Avenue Brooklyn , New York 11207",40.68050385000,-73.892013500000
2096,HELP Women's Shelter New York City Brooklyn New York,"116 Williams Avenue between Liberty Ave and Glenmore Ave Brooklyn, New York 11207",40.67476654000,-73.885353000000
2097,Barbara Kleiman Shelter Brooklyn New York,"300 Skillman Ave Brooklyn, New York 11211",40.71676350000,-73.938412000000
2098,Magnolia House - Women's Shelter Brooklyn New York,"1424 Herkimer St Brooklyn, New York 11233",40.67716000000,-73.906220000000
2099,Atlantic House Men's Shelter Brooklyn New York,"2402 Atlantic Avenue Brooklyn, New York 11233",40.67586000000,-73.905250000000
2100,The Gathering Place Drop In Center Brooklyn New York,"2402 Atlantic Ave Brooklyn, New York 11233",40.67586000000,-73.905250000000
2101,Broadway House Women’s Shelter Brooklyn New York,"???1245 Broadway Avenue Brooklyn, New York 11221",40.69146900000,-73.925220000000
2102,Providence House Brooklyn New York,"703 Lexington Avenue Brooklyn, New York 11221",40.68996429000,-73.932159400000
2103,Providence House For Pregnant Women And Children Brooklyn New York,"703 Lexington Avenue Brooklyn, New York 11221",40.68996490000,-73.932737000000
2104,Ready Willing and Able Brooklyn New York,"520 Gates Avenue Brooklyn, New York 11216",40.68655777000,-73.945251400000
2105,3rd Street Men's Shelter New York New York,"8 East 3rd Street New York, New York 10003",40.72585920000,-73.991006400000
2106,Auburn Family Residence Fort Greene Brooklyn New York,"39 Auburn Place Brooklyn, New York 11205",40.69495667000,-73.976721670000
2107,Bowery Mission New York City New York,"227 Bowery New York City, New York 10002",40.71960831000,-73.992347700000
2108,Opportunity House Men's Shelter Brooklyn New York,"59-65 Prince Street Brooklyn, New York 11201",40.69563000000,-73.982300000000
2109,Tillary Street Women's Shelter Brooklyn New York,"200 Tillary Street Brooklyn, New York 11201",40.69586563000,-73.982452300000
2110,New York City Rescue Mission - NYCRM New York City New York,"90 Lafayette Street New York City, New York 10013",40.71755600000,-74.001571600000
2111,One Step Forward Shelter Place  New York  New York,"123 Ave Of the Americans  New York , New York 10013",40.72392720000,-74.004674900000
2112,CAMBA Park Slope Women's Shelter Brooklyn New York,"1402 8th Ave Brooklyn, New York 11215",40.66252000000,-73.982250000000
2113,URI NYC - Urban Resource Institute New York New York,"75 Broad Street Suite 505 New York, New York 10004",40.70469300000,-74.011212000000
2114,York Street Project Jersey City New Jersey,"89 York Street Jersey City, New Jersey 07302",40.71586990000,-74.037353500000
2115,Hope House Jersey City Jersey City New Jersey,"246 2nd St Jersey City, New Jersey 07302",40.72265080000,-74.043602000000
2116,BEOF Community Action Partnership Emergency Services Bayonne New Jersey,"555 Kennedy Blvd Bayonne, New Jersey 07002",40.66538619995,-74.124008178711
2117,Community Service Program Assistance Passaic New Jersey,"41 Myrtle Ave Passaic, New Jersey 07055",40.86248397827,-74.132980346680
2118,Hope Through Care Clifton New Jersey,"89 First Street Clifton, New Jersey 07011",40.87438965000,-74.140937800000
2119,Shelter for Single Adults Newark New Jersey,"31 Fulton St Newark, New Jersey 07102",40.74190521000,-74.167518600000
2120,Apostles' House Emergency Shelter Newark New Jersey,"24 Grant St. Newark, New Jersey 07104",40.74823900000,-74.169464200000
2121,Project Hospitality Staten Island New York,"100 Park Avenue Staten Island, New York 10302",40.63810730000,-74.132011400000
2122,Helping The homeless III LLC Newark New Jersey,"269 Mount Prospect Ave Newark, New Jersey 07104",40.76085340000,-74.173355900000
2123,Goodwill Rescue Mission Inc. Newark New Jersey,"79 University Avenue Newark, New Jersey 07107",40.74507904000,-74.172416600000
2124,Peace House Inc. Newark New Jersey,"257 Mt. Prospect Avenue Newark, New Jersey 07104",40.76031876000,-74.173728900000
2125,Newark Emergency Services for Families  Inc Newark New Jersey,"982 Broad Street Newark, New Jersey 07102",40.72976303000,-74.175239500000
2126,Covenant House New Jersey Newark NEWARK New Jersey,"330 Washington St. NEWARK, New Jersey 07102",40.73328040000,-74.175974200000
2127,St. Paul's Community Development Corp - Emergency Men's Shelter Paterson New Jersey,"451 Van Houten Street Paterson, New Jersey 07501",40.91787719727,-74.157180786133
2128,Passaic County Interfaith Hospitality Network Paterson New Jersey,"435 Main Avenue Paterson, New Jersey 07501",40.91070556641,-74.171684265137
2129,"Eva's Village Shelter, Addiction Treatment, Soup Kitchen Paterson New Jersey","393 Main Street Paterson, New Jersey 07501",40.91188812256,-74.172370910645
2130,Family Promise of Bergen County Ridgewood New Jersey,"100 Dayton Street Ridgewood, New Jersey 07450",40.97844696045,-74.117965698242
2131,Sheltering Arms Affordable Housing For Homeless Families Paterson New Jersey,"262 Main St Paterson, New Jersey 07505",40.91599273682,-74.173324584961
2132,Hill Top Haven Family Shelter Paterson New Jersey,"36 38 Circle Ave Paterson, New Jersey 07522",40.92613983000,-74.174766500000
2133,Family Promise of Monmouth County Food and Shelter Services Middletown New Jersey,"PO Box 70 Middletown, New Jersey 07734",40.39680120000,-74.091598000000
2134,Volunteers of America Family Shelter Binghamton New York,"320 Chenango St. Binghamton, New York 13901",42.10790634000,-75.903640700000
2135,Binghamton Rescue Mission Binghamton New York,"56-58 Whitney Avenue Binghamton, New York 13901",42.10956567000,-75.896182830000
2136,Operation Hope of Fairfield Fairfield Connecticut,"50 Nichols Street Fairfield, Connecticut 06824",41.13926697000,-73.257347100000
2137,Prospect House Bridgeport Connecticut,"392 Prospect St. Bridgeport, Connecticut 06604",41.17195510864,-73.196006774902
2138,Bridgeport Rescue Mission - Shelter for Single Adult Men  Bridgeport Connecticut,"1088 Fairfield Avenue Bridgeport, Connecticut 06605",41.17426300049,-73.205078125000
2139,Salvation Army Cornerstone Shelter Montclair New Jersey,"68 N Fullerton Ave Montclair, New Jersey 07042",40.81735992000,-74.215003900000
2140,Safe House Shelter For Victims of Domestic Violence Bloomfield New Jersey,"PO Box 1887 Bloomfield, New Jersey 07003",40.79890823364,-74.188583374023
2141,REAL House Inc. Juniper House Montclair New Jersey,"95 Grove Street Montclair, New Jersey 07042",40.81127548218,-74.209785461426
2142,Real House Inc Women Shelter in Montclair New Jersey Montclair New Jersey,"95 Grove Street Montclair, New Jersey 07042",40.81127548218,-74.209785461426
2143,Emergency Housing Services/ Urban Renewal Corp Myrtle Avenue Newark New Jersey,"12 Myrtle Avenue Newark, New Jersey 07103",40.75248360000,-74.193567700000
2144,Essex County Citizen Service - Emergency Assistance East Orange New Jersey,"50 S Clinton Ave Suite 5400 East Orange, New Jersey 07018",40.76221466064,-74.216285705566
2145,Path - Homeless Case Management East Orange New Jersey,"300 Central Ave East Orange, New Jersey 07018",40.75402450562,-74.213348388672
2146,Open Door Mission Rochester New York,"210 West Main Street Rochester, New York 14614",43.15447617000,-77.618476800000
2147,Francis Center Men's Shelter Rochester New York,"547 Joseph Ave Rochester, New York 14605",43.17422485000,-77.607727000000
2148,Genesis House Rochester New York," 70 Liberty Pole Way Rochester, New York 14604",43.15887000000,-77.604190000000
2149,Emergency Housing Services/ Urban Renewal Corp Washington Street Newark New Jersey,"521 Washington Street Newark, New Jersey 07103",40.72708280000,-74.180256000000
2150,Harmony House Transitional Living Facility Newark New Jersey,"278 South Orange Avenue Newark, New Jersey 07103",40.73923020000,-74.195979400000
2151,Emergency Housing Services/ Urban Renewal Corp South 16th Street Newark ,"689 South 16th Street Newark, New Jersey 07103",40.73174140000,-74.209801200000
2152,ANSWERS Moving Forward Inc. newark New Jersey,"712 Springfield Ave newark, New Jersey 07103",40.72977829000,-74.214660600000
2153,Village for Humanity Homeless Services irvington New Jersey,"70 Ellis ave irvington, New Jersey 07111",40.72626495361,-74.218780517578
2154,Gospel Services Benevolent Society Inc Irvington New Jersey,"175 Munn Ave Irvington, New Jersey 07111",40.73232269287,-74.234870910645
2155,Elizabeth Coalition to House the Homeless  Elizabeth New Jersey,"118 Division St Elizabeth, New Jersey 07201",40.66119766235,-74.199729919434
2156,Salvation Army Emergency Shelter - Elizabeth Shelter Elizabeth New Jersey,"1018 E Grand St Elizabeth, New Jersey 07201",40.66567990000,-74.206184300000
2157,YMCA of Eastern Union County Shelter Elizabeth New Jersey,"144 Madison Ave Elizabeth, New Jersey 07201",40.66568756104,-74.210517883301
2158,Salvation Army Emergency Assistance Union New Jersey,"4 Gary Rd Union, New Jersey 07083",40.69919967651,-74.249603271484
2159,"State Street Transitional Housing, Perth Amboy Perth Amboy New Jersey","933 State St Perth Amboy, New Jersey 08861",40.52914500000,-74.264641000000
2160,Salvation Army Perth Amboy Shelter Jermeiah's Refuge Perth Amboy New Jersey,"433 State Street Perth Amboy, New Jersey 08861",40.51373000000,-74.265600000000
2161,Jeremiah's Refuge Emergency Shelter Perth Amboy New Jersey,"433 State St Perth Amboy, New Jersey 08861",40.51337190000,-74.265867800000
2162,Turning Point Community Services - Support Services Maplewood New Jersey,"PO Box 510 Maplewood, New Jersey 07040",40.73129654000,-74.270751900000
2163,Trinity Soup Kitchen (Woodbridge) Trinity Episcopal Church Woodbridge New Jersey,"650 Rahway Avenue Woodbridge, New Jersey 07095",40.56348419189,-74.273200988770
2164,180 Turning Lives Around Hazlet New Jersey,"1 Bethany Road Building 3 Hazlet, New Jersey 07730",40.41754150391,-74.177757263184
2165,Warmth in the Night Honesdale Pennsylvania,"827 Church Street Honesdale, Pennsylvania 18431",41.57360458374,-75.255050659180
2166,Tri State Warming Station  Port Jervis New York,"31 w Main Street  Port Jervis, New York 12771",41.37901800000,-74.691128000000
2167,Rome Rescue Mission Rome New York,"413 East Dominick St Rome, New York 13440",43.20653915000,-75.447929300000
